"run_id","scenario","label","sublabel","scenario_variant","actor_profile","intensity","benign_activity_level","generator_version","planned_request_count","actual_request_count","safety_limit_applied","target_endpoint_family","attacker_host_type","attacker_source_ip","target_web_base","traffic_tool","attack_mode","distributed","source_count","expected_source_count","expected_distributed","observed_webapp_source_count","observed_nginx_source_count","dominant_webapp_source_ip","dominant_nginx_source_ip","webapp_same_source_request_ratio","nginx_same_source_request_ratio","source_ip_metadata_matches_webapp","source_ip_metadata_matches_nginx","ddos_candidate_by_webapp_sources","ddos_candidate_by_nginx_sources","distributed_evidence_confirmed","observed_source_count","top_source_ip_ratio","source_distribution_summary","verification_passed","archive_event_count","alert_event_count","wazuh_archive_evidence_present","wazuh_webapp_log_count","wazuh_nginx_access_count","wazuh_json_decoder_count","wazuh_web_accesslog_decoder_count","webapp_slice_lines","nginx_slice_lines","invalid_webapp_json_lines","request_completed_count","webapp_request_completed_count","nginx_request_count","run_duration_seconds","request_rate_per_second","peak_request_rate_per_second","unique_path_count","repeated_path_count","search_query_count","burst_search_count","human_repeated_search_count","page_view_count","login_page_view_count","admin_access_count","successful_web_login_count","status_2xx_count","status_3xx_count","status_4xx_count","status_5xx_count","error_status_count","error_rate","avg_response_time_ms","max_response_time_ms","p95_response_time_ms","avg_request_duration_ms","max_request_duration_ms","health_check_count","health_check_failed_count","avg_health_check_latency_ms","max_health_check_latency_ms","nginx_error_count"
"benign-20260607T132426Z-044","Benign","Benign","repeated_endpoint_benign","repeated_endpoint_benign","careless_user","Medium","hard_negative_repeated_endpoint_activity","controlled-telemetry-v0.2-diversity","17","17","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","286","54","True","62","14","62","14","35","18","0","18","18","18","5.722","3.146","3","9","4","5","0","0","12","3","0","0","18","0","0","0","0","0","10.158","16.147","16.147","10.158","16.147","1","0","0.321","0.321","0"
"benign-20260607T132426Z-045","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","demo_operator","High","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","31","31","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","196","29","True","44","50","44","50","44","32","0","32","32","32","10.467","3.057","4","8","5","5","0","0","7","1","0","0","32","0","0","0","0","0","4.23","19.708","16.076","4.23","19.708","20","0","0.557","2.445","0"
"benign-20260607T132426Z-046","Benign","Benign","mixed_user_journey_benign","mixed_user_journey_benign","normal_user","Low","hard_negative_mixed_user_journey","controlled-telemetry-v0.2-diversity","9","11","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","124","28","True","22","12","23","12","22","12","0","12","12","12","4.327","2.773","3","9","5","4","0","0","4","2","1","1","12","0","0","0","0","0","35.445","348.314","348.314","35.445","348.314","2","0","0.386","0.456","0"
"benign-20260607T132426Z-047","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","careless_user","Medium","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","22","22","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","150","27","True","33","23","33","23","33","23","0","23","23","23","7.483","3.074","4","5","3","1","0","0","9","1","0","0","23","0","0","0","0","0","3.691","13.163","12.498","3.691","13.163","13","0","0.588","2.204","0"
"benign-20260607T132426Z-048","Benign","Benign","normal_browsing","normal_browsing","demo_operator","High","baseline","controlled-telemetry-v0.2-diversity","37","39","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","241","27","True","79","40","80","40","79","40","0","40","40","40","14.544","2.75","4","17","8","16","0","0","21","14","1","1","40","0","0","0","0","0","16.778","303.093","22.028","16.778","303.093","1","0","0.313","0.313","0"
"benign-20260607T132426Z-049","Benign","Benign","normal_browsing","normal_browsing","normal_user","Low","baseline","controlled-telemetry-v0.2-diversity","12","14","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","131","27","True","29","15","30","15","29","15","0","15","15","15","5.417","2.769","4","8","4","2","0","0","10","3","1","1","15","0","0","0","0","0","30.503","307.443","307.443","30.503","307.443","1","0","0.323","0.323","0"
"benign-20260607T132426Z-050","Benign","Benign","mixed_user_journey_benign","mixed_user_journey_benign","careless_user","Medium","hard_negative_mixed_user_journey","controlled-telemetry-v0.2-diversity","19","21","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","184","27","True","40","22","45","22","40","22","0","22","22","22","8.735","2.519","3","7","5","1","0","0","8","5","4","4","22","0","0","0","0","0","73.902","308.402","308.392","73.902","308.402","4","0","0.524","0.742","0"
"benign-20260607T132426Z-051","Benign","Benign","repeated_endpoint_benign","repeated_endpoint_benign","demo_operator","High","hard_negative_repeated_endpoint_activity","controlled-telemetry-v0.2-diversity","41","41","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","251","27","True","83","42","83","42","83","42","0","42","42","42","14.158","2.967","4","13","9","14","0","0","27","6","0","0","42","0","0","0","0","0","8.424","17.427","14.831","8.424","17.427","1","0","0.312","0.312","0"
"benign-20260607T132426Z-052","Benign","Benign","normal_browsing","normal_browsing","normal_user","Low","baseline","controlled-telemetry-v0.2-diversity","8","10","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","118","27","True","21","11","22","11","21","11","0","11","11","11","3.69","2.981","3","11","4","5","0","0","3","2","1","1","11","0","0","0","0","0","34.626","291.398","291.398","34.626","291.398","1","0","0.347","0.347","0"
"benign-20260607T132426Z-053","Benign","Benign","heavy_search_benign","heavy_search_benign","careless_user","Medium","hard_negative_search_activity","controlled-telemetry-v0.2-diversity","26","26","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","174","28","True","53","27","53","27","53","27","0","27","27","27","8.971","3.01","4","13","9","15","0","0","11","5","0","0","27","0","0","0","0","0","9.02","18.149","16.81","9.02","18.149","1","0","0.344","0.344","0"
"benign-20260607T132426Z-054","Benign","Benign","mixed_user_journey_benign","mixed_user_journey_benign","demo_operator","High","hard_negative_mixed_user_journey","controlled-telemetry-v0.2-diversity","39","42","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","250","27","True","77","43","85","43","77","43","0","43","43","43","16.654","2.582","4","9","7","4","0","0","14","8","8","8","43","0","0","0","0","0","61.733","307.503","304.734","61.733","307.503","9","0","0.68","1.909","0"
"benign-20260607T132426Z-055","Benign","Benign","mixed_user_journey_benign","mixed_user_journey_benign","normal_user","Low","hard_negative_mixed_user_journey","controlled-telemetry-v0.2-diversity","9","11","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","132","28","True","22","12","24","12","22","12","0","12","12","12","4.6","2.609","3","7","5","1","0","0","5","3","2","2","12","0","0","0","0","0","56.361","302.873","302.873","56.361","302.873","2","0","0.468","0.468","0"
"benign-20260607T132426Z-056","Benign","Benign","benign_burst_without_attack","benign_burst_without_attack","careless_user","Medium","hard_negative_benign_burst","controlled-telemetry-v0.2-diversity","17","17","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","133","27","True","29","18","29","18","29","18","0","18","18","18","5.566","3.234","4","7","4","3","0","0","8","1","0","0","18","0","0","0","0","0","6.482","39.745","39.745","6.482","39.745","7","0","0.487","0.724","0"
"benign-20260607T132426Z-057","Benign","Benign","repeated_endpoint_benign","repeated_endpoint_benign","demo_operator","High","hard_negative_repeated_endpoint_activity","controlled-telemetry-v0.2-diversity","36","36","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","224","27","True","73","37","73","37","73","37","0","37","37","37","12.818","2.887","4","12","6","11","0","0","25","9","0","0","37","0","0","0","0","0","7.397","15.751","11.636","7.397","15.751","1","0","0.519","0.519","0"
"benign-20260607T132426Z-058","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","normal_user","Low","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","8","8","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","188","27","True","11","8","11","8","11","9","0","9","9","9","2.828","3.182","3","3","3","0","0","0","2","1","0","0","9","0","0","0","0","0","2.801","11.954","11.954","2.801","11.954","7","0","0.453","0.628","0"
"benign-20260607T132426Z-059","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","careless_user","Medium","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","22","22","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","152","27","True","31","23","32","23","31","23","0","23","23","23","7.563","3.041","3","6","4","2","0","0","5","1","0","0","23","0","0","0","0","0","16.194","302.385","13.987","16.194","302.385","15","0","0.582","1.289","0"
"benign-20260607T132426Z-060","Benign","Benign","mixed_user_journey_benign","mixed_user_journey_benign","demo_operator","High","hard_negative_mixed_user_journey","controlled-telemetry-v0.2-diversity","45","47","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","269","27","True","90","48","98","48","90","48","0","48","48","48","18.632","2.576","3","12","9","11","0","0","15","5","8","8","48","0","0","0","0","0","58.412","378.088","321.115","58.412","378.088","6","0","0.394","0.52","0"
"benign-20260607T132426Z-061","Benign","Benign","repeated_endpoint_benign","repeated_endpoint_benign","normal_user","Low","hard_negative_repeated_endpoint_activity","controlled-telemetry-v0.2-diversity","12","12","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","176","27","True","25","13","25","13","25","13","0","13","13","13","4.485","2.899","3","6","4","2","0","0","10","3","0","0","13","0","0","0","0","0","8.068","13.854","13.854","8.068","13.854","1","0","0.505","0.505","0"
"benign-20260607T132426Z-062","Benign","Benign","normal_browsing","normal_browsing","careless_user","Medium","baseline","controlled-telemetry-v0.2-diversity","21","23","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","168","27","True","47","24","48","24","47","24","0","24","24","24","8.575","2.799","4","10","5","5","0","0","16","9","1","1","24","0","0","0","0","0","20.798","299.072","16.871","20.798","299.072","1","0","0.456","0.456","0"
"benign-20260607T132426Z-063","Benign","Benign","repeated_endpoint_benign","repeated_endpoint_benign","demo_operator","High","hard_negative_repeated_endpoint_activity","controlled-telemetry-v0.2-diversity","35","35","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","222","27","True","71","36","71","36","71","36","0","36","36","36","13.956","2.58","3","9","5","6","0","0","29","12","0","0","36","0","0","0","0","0","10.009","56.241","19.08","10.009","56.241","1","0","1.207","1.207","0"
"benign-20260607T132426Z-064","Benign","Benign","normal_browsing","normal_browsing","normal_user","Low","baseline","controlled-telemetry-v0.2-diversity","10","12","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","131","27","True","25","13","26","13","25","13","0","13","13","13","5.048","2.575","3","10","4","4","0","0","6","4","1","1","13","0","0","0","0","0","32.903","313.616","313.616","32.903","313.616","1","0","0.437","0.437","0"
"benign-20260607T132426Z-065","Benign","Benign","benign_burst_without_attack","benign_burst_without_attack","careless_user","Medium","hard_negative_benign_burst","controlled-telemetry-v0.2-diversity","20","20","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","151","27","True","39","21","39","21","39","21","0","21","21","21","8.373","2.508","3","12","6","10","0","0","8","1","0","0","21","0","0","0","0","0","8.687","18.717","15.95","8.687","18.717","3","0","0.488","0.506","0"
"benign-20260607T132426Z-066","Benign","Benign","heavy_search_benign","heavy_search_benign","demo_operator","High","hard_negative_search_activity","controlled-telemetry-v0.2-diversity","33","33","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","209","27","True","67","34","67","34","67","34","0","34","34","34","13.523","2.514","3","16","7","17","0","0","16","7","0","0","34","0","0","0","0","0","9.761","16.239","15.026","9.761","16.239","1","0","0.649","0.649","0"
"benign-20260607T132426Z-067","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","normal_user","Low","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","10","10","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","119","27","True","15","11","15","11","15","11","0","11","11","11","4.172","2.637","4","5","3","1","0","0","3","1","0","0","11","0","0","0","0","0","5.337","22.314","22.314","5.337","22.314","7","0","0.537","0.989","0"
"benign-20260607T132426Z-068","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","careless_user","Medium","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","28","28","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","171","27","True","44","28","44","28","44","29","0","29","29","29","9.463","3.065","4","8","4","4","0","0","11","1","0","0","29","0","0","0","0","0","6.451","27.274","16.422","6.451","27.274","14","0","0.889","3.849","0"
"benign-20260607T132426Z-069","Benign","Benign","benign_burst_without_attack","benign_burst_without_attack","demo_operator","High","hard_negative_benign_burst","controlled-telemetry-v0.2-diversity","32","32","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","199","27","True","57","33","57","33","57","33","0","33","33","33","12.067","2.735","3","15","11","18","0","0","6","1","0","0","33","0","0","0","0","0","6.62","21.935","17.948","6.62","21.935","9","0","0.569","0.98","0"
"benign-20260607T132426Z-070","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","normal_user","Low","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","9","9","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","129","27","True","16","10","16","10","16","10","0","10","10","10","3.311","3.02","3","5","3","1","0","0","5","1","0","0","10","0","0","0","0","0","6.196","17.489","17.489","6.196","17.489","4","0","0.508","1.079","0"
"benign-20260607T132426Z-071","Benign","Benign","healthcheck_heavy_benign","healthcheck_heavy_benign","careless_user","Medium","hard_negative_healthcheck_activity","controlled-telemetry-v0.2-diversity","23","23","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","152","27","True","34","24","35","24","34","24","0","24","24","24","9.975","2.406","3","6","4","2","0","0","7","1","0","0","24","0","0","0","0","0","18.953","309.659","46.726","18.953","309.659","14","0","0.595","1.668","0"
"benign-20260607T132426Z-072","Benign","Benign","benign_burst_without_attack","benign_burst_without_attack","demo_operator","High","hard_negative_benign_burst","controlled-telemetry-v0.2-diversity","33","33","False","web_app_auth_and_health","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","199","27","True","63","34","63","34","63","34","0","34","34","34","13.287","2.559","3","15","8","17","0","0","12","1","0","0","34","0","0","0","0","0","8.095","16.264","16.078","8.095","16.264","5","0","0.456","0.671","0"
